"VUOSI";"VIIKKO";"VAR_KUSTANNUS";"VAR_N_OSTOT";"VAR_N_HENKILOT";"ATC_KOODI";"ATC_SELITE_FI";"ATC_SELITE_SV";"ATC_SELITE_EN";"ALUEKOODI";"ATC_TASO";"ALUENIMI_FI";"ALUENIMI_SV";"ALUENIMI_EN";"UPDATED"
"2026";"7";"44783,2100000";"5939";"5918";"M04A";"(M04A) Kihtilääkkeet";"(M04A) Giktmedel";"(M04A) Antigout preparations";"99";"3";"Koko Suomi";"Whole Finland";"Hela Finland";"2026-09-02 10:13:42.719297"
"2026";"7";"343038,7200000";"3485";"3482";"M05B";"(M05B) Luun rakenteeseen ja mineralisaatioon vaikuttavat lääkkeet";"(M05B) Medel som påverkar benets struktur och mineraliseringer";"(M05B) Drugs affecting bone structure and mineralization";"99";"3";"Koko Suomi";"Whole Finland";"Hela Finland";"2026-09-02 10:13:42.719297"
"2026";"7";"434121,8400000";"22836";"21169";"N02A";"(N02A) Opioidit";"(N02A) Opioider";"(N02A) Opioids";"99";"3";"Koko Suomi";"Whole Finland";"Hela Finland";"2026-09-02 10:13:42.719297"
"2026";"7";"759587,3300000";"68903";"64140";"N02B";"(N02B) Muut analgeetit ja antipyreetit";"(N02B) Övriga analgetika och antipyretika";"(N02B) Other analgesics and antipyretics";"99";"3";"Koko Suomi";"Whole Finland";"Hela Finland";"2026-09-02 10:13:42.719297"
"2026";"7";"757910,0100000";"7203";"6768";"N02C";"(N02C) Migreenilääkkeet";"(N02C) Medel vid migrän";"(N02C) Antimigraine preparations";"99";"3";"Koko Suomi";"Whole Finland";"Hela Finland";"2026-09-02 10:13:42.719297"
"2026";"7";"1007114,4100000";"17445";"13544";"N03A";"(N03A) Epilepsialääkkeet";"(N03A) Antiepileptika";"(N03A) Antiepileptics";"99";"3";"Koko Suomi";"Whole Finland";"Hela Finland";"2026-09-02 10:13:42.719297"
"2026";"7";"430397,4200000";"7571";"5813";"N04B";"(N04B) Dopaminergit";"(N04B) Dopaminerga medel";"(N04B) Dopaminergic agents";"99";"3";"Koko Suomi";"Whole Finland";"Hela Finland";"2026-09-02 10:13:42.719297"
"2026";"7";"1466355,3500000";"44820";"35833";"N05A";"(N05A) Psykoosilääkkeet";"(N05A) Neuroleptika";"(N05A) Antipsychotics";"99";"3";"Koko Suomi";"Whole Finland";"Hela Finland";"2026-09-02 10:13:42.719297"
"2026";"7";"118050,1400000";"15272";"14925";"N05B";"(N05B) Neuroosilääkkeet ja rauhoittavat aineet";"(N05B) Lugnande medel, ataraktika";"(N05B) Anxiolytics";"99";"3";"Koko Suomi";"Whole Finland";"Hela Finland";"2026-09-02 10:13:42.719297"
"2026";"7";"92686,4700000";"10872";"10812";"N05C";"(N05C) Unilääkkeet";"(N05C) Sömnmedel";"(N05C) Hypnotics and sedatives";"99";"3";"Koko Suomi";"Whole Finland";"Hela Finland";"2026-09-02 10:13:42.719297"
"2026";"7";"1231755,7400000";"62626";"57469";"N06A";"(N06A) Masennuslääkkeet";"(N06A) Antidepressiva medel";"(N06A) Antidepressants";"99";"3";"Koko Suomi";"Whole Finland";"Hela Finland";"2026-09-02 10:13:42.719297"
"2026";"7";"1007707,3500000";"16333";"14621";"N06B";"(N06B) Keskushermostoa stimuloivat lääkeaineet";"(N06B) Psykostimulantia";"(N06B) Psychostimulants, agents used for adhd and nootropics";"99";"3";"Koko Suomi";"Whole Finland";"Hela Finland";"2026-09-02 10:13:42.719297"
"2026";"7";"281104,4700000";"26075";"21838";"N06D";"(N06D) Dementialääkkeet";"(N06D) Medel vid dementia";"(N06D) Anti-dementia drugs";"99";"3";"Koko Suomi";"Whole Finland";"Hela Finland";"2026-09-02 10:13:42.719297"
"2026";"7";"8135,8700000";"196";"178";"N07A";"(N07A) Parasympatomimeetit";"(N07A) Parasympatomimetika";"(N07A) Parasympathomimetics";"99";"3";"Koko Suomi";"Whole Finland";"Hela Finland";"2026-09-02 10:13:42.719297"
"2026";"7";"49300,9500000";"933";"858";"N07B";"(N07B) Riippuvuuden hoitoon tarkoitetut lääkkeet";"(N07B) Medel vid beroende";"(N07B) Drugs used in addictive disorders";"99";"3";"Koko Suomi";"Whole Finland";"Hela Finland";"2026-09-02 10:13:42.719297"
"2026";"7";"15834,3300000";"1149";"1142";"N07C";"(N07C) Huimauslääkkeet";"(N07C) Medel mot yrsel";"(N07C) Antivertigo preparations";"99";"3";"Koko Suomi";"Whole Finland";"Hela Finland";"2026-09-02 10:13:42.719297"
"2026";"7";"236492,1200000";"57";"57";"N07X";"(N07X) Muut hermostoon vaikuttavat lääkeaineet";"(N07X) Övriga på nervsystemet verkande medel";"(N07X) Other nervous system drugs";"99";"3";"Koko Suomi";"Whole Finland";"Hela Finland";"2026-09-02 10:13:42.719297"
"2026";"7";"11330,3500000";"943";"942";"P01A";"(P01A) Amebiaasin hoitoon tarkoitetut lääkeaineet";"(P01A) Medel vid amöbiasis";"(P01A) Agents against amoebiasis and other protozoal diseases";"99";"3";"Koko Suomi";"Whole Finland";"Hela Finland";"2026-09-02 10:13:42.719297"
"2026";"7";"52377,4700000";"2161";"2156";"P01B";"(P01B) Malarialääkkeet";"(P01B) Malariamedel";"(P01B) Antimalarials";"99";"3";"Koko Suomi";"Whole Finland";"Hela Finland";"2026-09-02 10:13:42.719297"
"2026";"7";"11262,4600000";"405";"399";"P02C";"(P02C) Sukkulamato(nematodes)lääkkeet";"(P02C) Medel mot nematoder";"(P02C) Antinematodal agents";"99";"3";"Koko Suomi";"Whole Finland";"Hela Finland";"2026-09-02 10:13:42.719297"
"2026";"7";"256875,1800000";"18599";"18517";"R01A";"(R01A) Nenän tukkoisuutta lievittävät paikallisvalmisteet";"(R01A) Avsvällande och övriga medel för lokal behandling vid nässjukdomar";"(R01A) Decongestants and other nasal preparations for topical use";"99";"3";"Koko Suomi";"Whole Finland";"Hela Finland";"2026-09-02 10:13:42.719297"
"2026";"7";"1396977,0500000";"26255";"24864";"R03A";"(R03A) Adrenergiset inhalaatiot";"(R03A) Adrenergika, inhalationer";"(R03A) Adrenergics, inhalants";"99";"3";"Koko Suomi";"Whole Finland";"Hela Finland";"2026-09-02 10:13:42.719297"
"2026";"7";"429571,6000000";"10565";"10447";"R03B";"(R03B) Muut ahtauttavien hengitystiesairauksien lääkkeet, inhalaatiot";"(R03B) Övriga medel vid obstruktiva luftvägssjukdomar, inhalationer";"(R03B) Other drugs for obstructive airway diseases, inhalants";"99";"3";"Koko Suomi";"Whole Finland";"Hela Finland";"2026-09-02 10:13:42.719297"
"2026";"7";"447940,5600000";"4836";"4805";"R03D";"(R03D) Muut systeemisesti käytettävät ahtauttavien hengitystiesairauksien lääkkeet";"(R03D) Övriga medel vid obstruktiva luftvägssjukdomar för systemiskt bruk";"(R03D) Other systemic drugs for obstructive airway diseases";"99";"3";"Koko Suomi";"Whole Finland";"Hela Finland";"2026-09-02 10:13:42.719297"
"2026";"7";"130655,1700000";"13922";"13874";"R06A";"(R06A) Systeemiset antihistamiinit";"(R06A) Antihistaminer för systemiskt bruk";"(R06A) Antihistamines for systemic use";"99";"3";"Koko Suomi";"Whole Finland";"Hela Finland";"2026-09-02 10:13:42.719297"
"2026";"7";"411297,2800000";"9987";"8441";"S01E";"(S01E) Glaukoomalääkkeet ja mioosin aiheuttavat valmisteet";"(S01E) Glaukommedel och miotika";"(S01E) Antiglaucoma preparations and miotics";"99";"3";"Koko Suomi";"Whole Finland";"Hela Finland";"2026-09-02 10:13:42.719297"
"2026";"7";"30076,5200000";"1123";"1113";"S01G";"(S01G) Verisuonia supistavat lääkeaineet ja allergialääkkeet";"(S01G) Avsvällande medel och antiallergika";"(S01G) Decongestants and antiallergics";"99";"3";"Koko Suomi";"Whole Finland";"Hela Finland";"2026-09-02 10:13:42.719297"
"2026";"7";"313293,9600000";"8014";"7784";"S01X";"(S01X) Muut silmätautien lääkkeet";"(S01X) Övriga medel vid ögonsjukdomar";"(S01X) Other ophthalmologicals";"99";"3";"Koko Suomi";"Whole Finland";"Hela Finland";"2026-09-02 10:13:42.719297"
"2026";"7";"122228,4900000";"674";"605";"V01A";"(V01A) Allergeenit";"(V01A) Allergener";"(V01A) Allergens";"99";"3";"Koko Suomi";"Whole Finland";"Hela Finland";"2026-09-02 10:13:42.719297"
"2026";"7";"20296,0500000";"149";"147";"V03A";"(V03A) Muut lääkevalmisteet";"(V03A) Övriga läkemedel";"(V03A) All other therapeutic products";"99";"3";"Koko Suomi";"Whole Finland";"Hela Finland";"2026-09-02 10:13:42.719297"
"2026";"8";"504758,8200000";"48323";"48137";"A02B";"(A02B) Maha- ja pohjukaissuolihaavan sekä refluksitaudin hoitoon tarkoitetut valmisteet";"(A02B) Medel vid peptiska sår och gastroesofageal refluxsjukdom (gerd)";"(A02B) Drugs for peptic ulcer and gastro-oesophageal reflux disease (gord)";"99";"3";"Koko Suomi";"Whole Finland";"Hela Finland";"2026-09-02 10:13:42.719297"
"2026";"8";"7080,3300000";"1028";"1028";"A03F";"(A03F) Suolen liikkuvuutta lisäävät lääkeaineet";"(A03F) Motilitetsstimulerande medel";"(A03F) Propulsives";"99";"3";"Koko Suomi";"Whole Finland";"Hela Finland";"2026-09-02 10:13:42.719297"
"2026";"8";"84295,8400000";"1220";"1188";"A04A";"(A04A) Pahoinvointilääkkeet";"(A04A) Antiemetika";"(A04A) Antiemetics and antinauseants";"99";"3";"Koko Suomi";"Whole Finland";"Hela Finland";"2026-09-02 10:13:42.719297"
"2026";"8";"48896,4900000";"572";"570";"A05A";"(A05A) Sappilääkkeet";"(A05A) Gallterapi";"(A05A) Bile therapy";"99";"3";"Koko Suomi";"Whole Finland";"Hela Finland";"2026-09-02 10:13:42.719297"
"2026";"8";"139617,1300000";"5643";"5601";"A06A";"(A06A) Ummetuslääkkeet";"(A06A) Laxermedel";"(A06A) Drugs for constipation";"99";"3";"Koko Suomi";"Whole Finland";"Hela Finland";"2026-09-02 10:13:42.719297"
"2026";"8";"43886,0800000";"140";"139";"A07A";"(A07A) Suolistoinfektiolääkkeet";"(A07A) Medel vid tarminfektioner";"(A07A) Intestinal antiinfectives";"99";"3";"Koko Suomi";"Whole Finland";"Hela Finland";"2026-09-02 10:13:42.719297"
"2026";"8";"452848,4900000";"5348";"5102";"A07E";"(A07E) Suolistotulehdusten lääkkeet";"(A07E) Medel vid intestinala inflammationer";"(A07E) Intestinal antiinflammatory agents";"99";"3";"Koko Suomi";"Whole Finland";"Hela Finland";"2026-09-02 10:13:42.719297"
"2026";"8";"26749,0900000";"199";"199";"A08A";"(A08A) Laihdutuslääkkeet, lukuun ottamatta dieettivalmisteita";"(A08A) Medel vid obesitas, exkl. Dietpreparat";"(A08A) Antiobesity preparations, excl. Diet products";"99";"3";"Koko Suomi";"Whole Finland";"Hela Finland";"2026-09-02 10:13:42.719297"
"2026";"8";"107829,3400000";"1019";"924";"A09A";"(A09A) Ruuansulatusta edistävät valmisteet, sis. Entsyymit";"(A09A) Digestionsmedel, inkl. Enzymer";"(A09A) Digestives, incl. Enzymes";"99";"3";"Koko Suomi";"Whole Finland";"Hela Finland";"2026-09-02 10:13:42.719297"
"2026";"8";"1234948,7100000";"10317";"8496";"A10A";"(A10A) Insuliinit ja insuliinijohdokset";"(A10A) Insuliner och analoger";"(A10A) Insulins and analogues";"99";"3";"Koko Suomi";"Whole Finland";"Hela Finland";"2026-09-02 10:13:42.719297"
"2026";"8";"3939569,3400000";"66969";"54398";"A10B";"(A10B) Veren glukoosipitoisuutta pienentävät lääkkeet, lukuun ottamatta insuliineja";"(A10B) Blodsockersänkande medel, exkl. Insuliner";"(A10B) Blood glucose lowering drugs, excl. Insulins";"99";"3";"Koko Suomi";"Whole Finland";"Hela Finland";"2026-09-02 10:13:42.719297"
"2026";"8";"15643,9600000";"472";"467";"A11C";"(A11C) A- ja d-vitamiini, a- ja d-vitamiinin yhdistelmävalmisteet";"(A11C) Vitamin a och d, inkl. Kombinationer av a och d";"(A11C) Vitamin a and d, incl. Combinations of the two";"99";"3";"Koko Suomi";"Whole Finland";"Hela Finland";"2026-09-02 10:13:42.719297"
"2026";"8";"211709,3000000";"23073";"23024";"A12A";"(A12A) Kalsium";"(A12A) Kalcium";"(A12A) Calcium";"99";"3";"Koko Suomi";"Whole Finland";"Hela Finland";"2026-09-02 10:13:42.719297"
"2026";"8";"69763,4500000";"7045";"7030";"A12B";"(A12B) Kalium";"(A12B) Kalium";"(A12B) Potassium";"99";"3";"Koko Suomi";"Whole Finland";"Hela Finland";"2026-09-02 10:13:42.719297"
"2026";"8";"406924,7300000";"51";"44";"A16A";"(A16A) Muut ruuansulatuselimistön sairauksien ja aineenvaihduntasairauksien lääkkeet";"(A16A) Övriga medel vid sjukdomar för matsmältningsorgan och ämnesomsättning";"(A16A) Other alimentary tract and metabolism products";"99";"3";"Koko Suomi";"Whole Finland";"Hela Finland";"2026-09-02 10:13:42.719297"
"2026";"8";"2377040,8700000";"48634";"48276";"B01A";"(B01A) Antitromboottiset lääkeaineet";"(B01A) Antikoagulantia";"(B01A) Antithrombotic agents";"99";"3";"Koko Suomi";"Whole Finland";"Hela Finland";"2026-09-02 10:13:42.719297"
"2026";"8";"20125,4100000";"721";"716";"B02A";"(B02A) Antifibrinolyytit";"(B02A) Fibrinolyshämmande medel";"(B02A) Antifibrinolytics";"99";"3";"Koko Suomi";"Whole Finland";"Hela Finland";"2026-09-02 10:13:42.719297"
"2026";"8";"1228634,5900000";"133";"125";"B02B";"(B02B) K-vitamiini ja muut hemostaatit";"(B02B) Vitamin k och andra koagulationsfaktorer";"(B02B) Vitamin k and other hemostatics";"99";"3";"Koko Suomi";"Whole Finland";"Hela Finland";"2026-09-02 10:13:42.719297"
"2026";"8";"13421,0200000";"723";"723";"B03B";"(B03B) B12-vitamiini ja foolihappo";"(B03B) Vitamin b12 och folsyra";"(B03B) Vitamin b12 and folic acid";"99";"3";"Koko Suomi";"Whole Finland";"Hela Finland";"2026-09-02 10:13:42.719297"
"2026";"8";"417420,0100000";"517";"511";"B03X";"(B03X) Muut anemialääkkeet";"(B03X) Övriga medel vid anemier";"(B03X) Other antianemic preparations";"99";"3";"Koko Suomi";"Whole Finland";"Hela Finland";"2026-09-02 10:13:42.719297"
"2026";"8";"130113,1700000";"217";"115";"B05D";"(B05D) Peritoneaalidialyysiliuokset";"(B05D) Peritonealdialysvätskor";"(B05D) Peritoneal dialytics";"99";"3";"Koko Suomi";"Whole Finland";"Hela Finland";"2026-09-02 10:13:42.719297"
"2026";"8";"23766,1500000";"2628";"2607";"C01A";"(C01A) Sydänglykosidit";"(C01A) Hjärtglykosider";"(C01A) Cardiac glycosides";"99";"3";"Koko Suomi";"Whole Finland";"Hela Finland";"2026-09-02 10:13:42.719297"
"2026";"8";"42975,2600000";"1272";"1260";"C01B";"(C01B) Rytmihäiriölääkkeet, ryhmät i ja iii";"(C01B) Antiarytmika, klasser i och iii";"(C01B) Antiarrhythmics, class i and iii";"99";"3";"Koko Suomi";"Whole Finland";"Hela Finland";"2026-09-02 10:13:42.719297"
"2026";"8";"68819,8000000";"772";"744";"C01C";"(C01C) Sympatomimeetit";"(C01C) Sympatomimetika";"(C01C) Cardiac stimulants excl. Cardiac glycosides";"99";"3";"Koko Suomi";"Whole Finland";"Hela Finland";"2026-09-02 10:13:42.719297"
"2026";"8";"103966,1100000";"9362";"8979";"C01D";"(C01D) Iskeemisen sydäntaudin lääkkeet";"(C01D) Medel vid iskemiska hjärtsjukdomar";"(C01D) Vasodilators used in cardiac diseases";"99";"3";"Koko Suomi";"Whole Finland";"Hela Finland";"2026-09-02 10:13:42.719297"
"2026";"8";"34259,7500000";"1645";"1599";"C02A";"(C02A) Antiadrenergiset lääkeaineet, keskushermostoon vaikuttavat";"(C02A) Antiadrenergika med central verkan";"(C02A) Antiadrenergic agents, centrally acting";"99";"3";"Koko Suomi";"Whole Finland";"Hela Finland";"2026-09-02 10:13:42.719297"
"2026";"8";"205083,8900000";"90";"87";"C02K";"(C02K) Muut verenpainelääkkeet";"(C02K) Övriga antihypertensiva medel";"(C02K) Other antihypertensives";"99";"3";"Koko Suomi";"Whole Finland";"Hela Finland";"2026-09-02 10:13:42.719297"
"2026";"8";"3916,3000000";"251";"251";"C03B";"(C03B) Tiatsideja muistuttavat diureetit";"(C03B) Tiazidbesläktade diuretika";"(C03B) Low-ceiling diuretics, excl. Thiazides";"99";"3";"Koko Suomi";"Whole Finland";"Hela Finland";"2026-09-02 10:13:42.719297"
"2026";"8";"102379,8400000";"24430";"23319";"C03C";"(C03C) Loop-diureetit";"(C03C) Loop diuretika";"(C03C) High-ceiling diuretics";"99";"3";"Koko Suomi";"Whole Finland";"Hela Finland";"2026-09-02 10:13:42.719297"
"2026";"8";"91362,6000000";"8660";"8635";"C03D";"(C03D) Aldosteroniantagonistit ja muut kaliumia säästävät diureetit";"(C03D) Aldosteronantagonister och övriga kaliumsparande diuretika";"(C03D) Aldosterone antagonists and other potassium-sparing agents";"99";"3";"Koko Suomi";"Whole Finland";"Hela Finland";"2026-09-02 10:13:42.719297"
"2026";"8";"12147,0200000";"1001";"999";"C03E";"(C03E) Kaliumia säästävien ja muiden diureettien yhdistelmävalmisteet";"(C03E) Kombinationer av kaliumsparande och övriga diuretika";"(C03E) Diuretics and potassium-sparing agents in combination";"99";"3";"Koko Suomi";"Whole Finland";"Hela Finland";"2026-09-02 10:13:42.719297"
"2026";"8";"502832,1300000";"64010";"62640";"C07A";"(C07A) Beetasalpaajat";"(C07A) Beta-receptorblockerande medel";"(C07A) Beta blocking agents";"99";"3";"Koko Suomi";"Whole Finland";"Hela Finland";"2026-09-02 10:13:42.719297"
"2026";"8";"15670,2000000";"701";"701";"C07B";"(C07B) Beetasalpaajat ja tiatsidit";"(C07B) Beta-receptorblockerande medel och tiazider";"(C07B) Beta blocking agents and thiazides";"99";"3";"Koko Suomi";"Whole Finland";"Hela Finland";"2026-09-02 10:13:42.719297"
"2026";"8";"15724,1600000";"357";"357";"C07F";"(C07F) Beetasalpaajat, muut yhdistelmävalmisteet";"(C07F) Beta-receptorblockerare, övriga kombinationer";"(C07F) Beta blocking agents, other combinations";"99";"3";"Koko Suomi";"Whole Finland";"Hela Finland";"2026-09-02 10:13:42.719297"
"2026";"8";"402206,4100000";"46449";"46327";"C08C";"(C08C) Pääasiassa verisuonistoon vaikuttavat selektiiviset kalsiumkanavan salpaajat";"(C08C) Kalciumkanalblockerare med övervägande kärlselektiv effekt";"(C08C) Selective calcium channel blockers with mainly vascular effects";"99";"3";"Koko Suomi";"Whole Finland";"Hela Finland";"2026-09-02 10:13:42.719297"
"2026";"8";"19487,8600000";"861";"848";"C08D";"(C08D) Sydämeen vaikuttavat selektiiviset kalsiumkanavan salpaajat";"(C08D) Kalciumkanalblockerare med direkt hjärtselektiv effekt";"(C08D) Selective calcium channel blockers with direct cardiac effects";"99";"3";"Koko Suomi";"Whole Finland";"Hela Finland";"2026-09-02 10:13:42.719297"
"2026";"8";"214544,4700000";"23635";"23407";"C09A";"(C09A) Ace:n estäjät";"(C09A) Ace-hämmare";"(C09A) Ace inhibitors, plain";"99";"3";"Koko Suomi";"Whole Finland";"Hela Finland";"2026-09-02 10:13:42.719297"
"2026";"8";"94863,0900000";"3605";"3603";"C09B";"(C09B) Ace:n estäjät, yhdistelmävalmisteet";"(C09B) Ace-hämmare, kombinationer";"(C09B) Ace inhibitors, combinations";"99";"3";"Koko Suomi";"Whole Finland";"Hela Finland";"2026-09-02 10:13:42.719297"
"2026";"8";"540994,3000000";"59304";"58717";"C09C";"(C09C) Angiotensiini ii -reseptorin salpaajat";"(C09C) Angiotensin ii-receptorblockerare (arb)";"(C09C) Angiotensin ii receptor blockers (arbs), plain";"99";"3";"Koko Suomi";"Whole Finland";"Hela Finland";"2026-09-02 10:13:42.719297"
"2026";"8";"421326,7100000";"16212";"16169";"C09D";"(C09D) Angiotensiini ii -reseptorin salpaajat, yhdistelmävalmisteet";"(C09D) Angiotensin ii-receptor blockerare (arb), kombinationer";"(C09D) Angiotensin ii receptor blockers (arbs), combinations";"99";"3";"Koko Suomi";"Whole Finland";"Hela Finland";"2026-09-02 10:13:42.719297"
"2026";"8";"1326249,5700000";"115769";"106643";"C10A";"(C10A) Lipidejä muuntavat lääkeaineet";"(C10A) Lipidmodifierande medel";"(C10A) Lipid modifying agents, plain";"99";"3";"Koko Suomi";"Whole Finland";"Hela Finland";"2026-09-02 10:13:42.719297"
"2026";"8";"54454,8700000";"1791";"1791";"C10B";"(C10B) Lipidejä muuntavat lääkeaineet, yhdistelmävalmisteet";"(C10B) Lipidmodifierande medel, kombinationer";"(C10B) Lipid modifying agents, combinations";"99";"3";"Koko Suomi";"Whole Finland";"Hela Finland";"2026-09-02 10:13:42.719297"
"2026";"8";"12231,2900000";"1018";"1008";"D01A";"(D01A) Paikallisesti käytettävät sienitautilääkkeet";"(D01A) Utvärtes medel vid hudmykoser";"(D01A) Antifungals for topical use";"99";"3";"Koko Suomi";"Whole Finland";"Hela Finland";"2026-09-02 10:13:42.719297"
"2026";"8";"39514,2200000";"1177";"1159";"D01B";"(D01B) Systeemisesti käytettävät sienitautilääkkeet";"(D01B) Invärtes medel vid hudmykoser";"(D01B) Antifungals for systemic use";"99";"3";"Koko Suomi";"Whole Finland";"Hela Finland";"2026-09-02 10:13:42.719297"
"2026";"8";"31022,7400000";"645";"631";"D05A";"(D05A) Ulkoisesti käytettävät psoriaasilääkkeet";"(D05A) Medel vid psoriasis, till utvärtes bruk";"(D05A) Antipsoriatics for topical use";"99";"3";"Koko Suomi";"Whole Finland";"Hela Finland";"2026-09-02 10:13:42.719297"
"2026";"8";"9985,2700000";"228";"226";"D05B";"(D05B) Systeemisesti käytettävät psoriaasilääkkeet";"(D05B) Medel vid psoriasis, till systemiskt bruk";"(D05B) Antipsoriatics for systemic use";"99";"3";"Koko Suomi";"Whole Finland";"Hela Finland";"2026-09-02 10:13:42.719297"
"2026";"8";"22835,6100000";"636";"633";"D06B";"(D06B) Paikallisesti käytettävät kemoterapia-aineet";"(D06B) Kemoterapeutika för lokal behandling";"(D06B) Chemotherapeutics for topical use";"99";"3";"Koko Suomi";"Whole Finland";"Hela Finland";"2026-09-02 10:13:42.719297"
"2026";"8";"174613,3200000";"10362";"9766";"D07A";"(D07A) Kortikosteroidit";"(D07A) Kortikosteroider";"(D07A) Corticosteroids, plain";"99";"3";"Koko Suomi";"Whole Finland";"Hela Finland";"2026-09-02 10:13:42.719297"
"2026";"8";"14985,8800000";"847";"832";"D07B";"(D07B) Kortikosteroidien ja antiseptien yhdistelmävalmisteet";"(D07B) Kortikosteroider i kombination med antiseptika";"(D07B) Corticosteroids, combinations with antiseptics";"99";"3";"Koko Suomi";"Whole Finland";"Hela Finland";"2026-09-02 10:13:42.719297"
"2026";"8";"14508,9300000";"684";"666";"D07X";"(D07X) Kortikosteroideja sisältävät muut yhdistelmävalmisteet";"(D07X) Kortikosteroider i kombination med övriga medel";"(D07X) Corticosteroids, other combinations";"99";"3";"Koko Suomi";"Whole Finland";"Hela Finland";"2026-09-02 10:13:42.719297"
"2026";"8";"4802,1400000";"287";"287";"D10A";"(D10A) Ulkoisesti käytettävät aknelääkkeet";"(D10A) Medel mot akne för utvärtes bruk";"(D10A) Anti-acne preparations for topical use";"99";"3";"Koko Suomi";"Whole Finland";"Hela Finland";"2026-09-02 10:13:42.719297"
"2026";"8";"49640,2900000";"1099";"1050";"D10B";"(D10B) Systeemisesti käytettävät aknelääkkeet";"(D10B) Medel mot akne till systemiskt bruk";"(D10B) Anti-acne preparations for systemic use";"99";"3";"Koko Suomi";"Whole Finland";"Hela Finland";"2026-09-02 10:13:42.719297"
"2026";"8";"729536,8300000";"793";"770";"D11A";"(D11A) Muut ihotautien lääkkeet";"(D11A) Övriga dermatologiska medel";"(D11A) Other dermatological preparations";"99";"3";"Koko Suomi";"Whole Finland";"Hela Finland";"2026-09-02 10:13:42.719297"
"2026";"8";"32178,0400000";"208";"208";"G02B";"(G02B) Paikallisesti käytettävät ehkäisimet";"(G02B) Antikonceptionella medel för lokalt bruk";"(G02B) Contraceptives for topical use";"99";"3";"Koko Suomi";"Whole Finland";"Hela Finland";"2026-09-02 10:13:42.719297"
"2026";"8";"17289,0200000";"169";"169";"G02C";"(G02C) Muut gynekologiset valmisteet";"(G02C) Övriga medel i gynekologisk praxis";"(G02C) Other gynecologicals";"99";"3";"Koko Suomi";"Whole Finland";"Hela Finland";"2026-09-02 10:13:42.719297"
"2026";"8";"117031,7500000";"1730";"1713";"G03B";"(G03B) Androgeenit";"(G03B) Androgener";"(G03B) Androgens";"99";"3";"Koko Suomi";"Whole Finland";"Hela Finland";"2026-09-02 10:13:42.719297"
"2026";"8";"399701,0700000";"24717";"24045";"G03C";"(G03C) Estrogeenit";"(G03C) Estrogener";"(G03C) Estrogens";"99";"3";"Koko Suomi";"Whole Finland";"Hela Finland";"2026-09-02 10:13:42.719297"
"2026";"8";"21592,2500000";"825";"812";"G03D";"(G03D) Progestageenit";"(G03D) Progestogener";"(G03D) Progestogens";"99";"3";"Koko Suomi";"Whole Finland";"Hela Finland";"2026-09-02 10:13:42.719297"
"2026";"8";"160051,6000000";"5054";"5031";"G03F";"(G03F) Progestageenien ja estrogeenien yhdistelmävalmisteet";"(G03F) Progestogener i kombination med estrogener";"(G03F) Progestogens and estrogens in combination";"99";"3";"Koko Suomi";"Whole Finland";"Hela Finland";"2026-09-02 10:13:42.719297"
"2026";"8";"113128,8100000";"340";"271";"G03G";"(G03G) Gonadotropiinit ja muut ovulaation stimuloijat";"(G03G) Gonadotropiner och andra ovulationsstimulerande medel";"(G03G) Gonadotrophins and other ovulation stimulants";"99";"3";"Koko Suomi";"Whole Finland";"Hela Finland";"2026-09-02 10:13:42.719297"
"2026";"8";"7350,6700000";"334";"334";"G03H";"(G03H) Antiandrogeenit";"(G03H) Antiandrogener";"(G03H) Antiandrogens";"99";"3";"Koko Suomi";"Whole Finland";"Hela Finland";"2026-09-02 10:13:42.719297"
"2026";"8";"385646,7000000";"6991";"6915";"G04B";"(G04B) Virtsaelinten sairauksien lääkkeet";"(G04B) Urologiska medel";"(G04B) Urologicals";"99";"3";"Koko Suomi";"Whole Finland";"Hela Finland";"2026-09-02 10:13:42.719297"
"2026";"8";"520853,6900000";"24189";"22233";"G04C";"(G04C) Hyvänlaatuisen eturauhasen liikakasvun lääkkeet";"(G04C) Medel vid benign prostatahyperplasi";"(G04C) Drugs used in benign prostatic hypertrophy";"99";"3";"Koko Suomi";"Whole Finland";"Hela Finland";"2026-09-02 10:13:42.719297"
"2026";"8";"222574,8200000";"250";"246";"H01A";"(H01A) Aivolisäkkeen etulohkon hormonit ja analogit";"(H01A) Hypofysframlobens hormoner samt analoger";"(H01A) Anterior pituitary lobe hormones and analogues";"99";"3";"Koko Suomi";"Whole Finland";"Hela Finland";"2026-09-02 10:13:42.719297"
"2026";"8";"14804,3800000";"385";"381";"H01B";"(H01B) Aivolisäkkeen takalohkon hormonit";"(H01B) Hypofysbaklobens hormoner";"(H01B) Posterior pituitary lobe hormones";"99";"3";"Koko Suomi";"Whole Finland";"Hela Finland";"2026-09-02 10:13:42.719297"
"2026";"8";"226688,8000000";"415";"399";"H01C";"(H01C) Hypotalamuksen hormonit";"(H01C) Hypotalamushormoner";"(H01C) Hypothalamic hormones";"99";"3";"Koko Suomi";"Whole Finland";"Hela Finland";"2026-09-02 10:13:42.719297"
"2026";"8";"74552,6400000";"4334";"4263";"H02A";"(H02A) Systeemisesti käytettävät kortikosteroidit";"(H02A) Kortikosteroider för systemiskt bruk";"(H02A) Corticosteroids for systemic use, plain";"99";"3";"Koko Suomi";"Whole Finland";"Hela Finland";"2026-09-02 10:13:42.719297"
