"VUOSI";"VIIKKO";"VAR_KUSTANNUS";"VAR_N_OSTOT";"VAR_N_HENKILOT";"ATC_KOODI";"ATC_SELITE_FI";"ATC_SELITE_SV";"ATC_SELITE_EN";"ALUEKOODI";"ATC_TASO";"ALUENIMI_FI";"ALUENIMI_SV";"ALUENIMI_EN";"UPDATED"
"2024";"1";"1069,97";"23";"23";"C03DB";"(C03DB) Muut kaliumia säästävät diureetit";"(C03DB) Övriga kaliumsparande diuretika";"(C03DB) Other potassium-sparing agents";"99";"4";"Koko Suomi";"Whole Finland";"Hela Finland";"2024-02-15 22:15:25.521853"
"2024";"1";"8016,91";"937";"935";"C03EA";"(C03EA) Tiatsidit tai niiden kaltaiset diureetit ja kaliumia säästävät diureetit";"(C03EA) Tiazider eller tiazidbesläktade diuretika och kaliumsparande diuretika";"(C03EA) Low-ceiling diuretics and potassium-sparing agents";"99";"4";"Koko Suomi";"Whole Finland";"Hela Finland";"2024-02-15 22:15:25.521853"
"2024";"1";"1273,28";"137";"137";"C03EB";"(C03EB) Loop-diureetit ja kaliumia säästävät diureetit";"(C03EB) Loop diuretika och kaliumsparande diuretika";"(C03EB) High-ceiling diuretics and potassium-sparing agents";"99";"4";"Koko Suomi";"Whole Finland";"Hela Finland";"2024-02-15 22:15:25.521853"
"2024";"1";"21203,09";"1746";"1743";"C07AA";"(C07AA) Epäselektiiviset beetasalpaajat";"(C07AA) Icke-selektiva beta-receptorblockerare";"(C07AA) Beta blocking agents, non-selective";"99";"4";"Koko Suomi";"Whole Finland";"Hela Finland";"2024-02-15 22:15:25.521853"
"2024";"1";"335368,49";"43236";"42277";"C07AB";"(C07AB) Selektiiviset beetasalpaajat";"(C07AB) Selektiva beta-receptorblockerare";"(C07AB) Beta blocking agents, selective";"99";"4";"Koko Suomi";"Whole Finland";"Hela Finland";"2024-02-15 22:15:25.521853"
"2024";"1";"10318,53";"903";"890";"C07AG";"(C07AG) Alfa- ja beetareseptoreita salpaavat lääkeaineet";"(C07AG) Alfa-1- och betareceptor-blockerande medel";"(C07AG) Alpha and beta blocking agents";"99";"4";"Koko Suomi";"Whole Finland";"Hela Finland";"2024-02-15 22:15:25.521853"
"2024";"1";"15716,55";"676";"676";"C07BB";"(C07BB) Selektiiviset beetasalpaajat ja tiatsidit";"(C07BB) Selektiva beta-receptorblockerare och tiazider";"(C07BB) Beta blocking agents, selective, and thiazides";"99";"4";"Koko Suomi";"Whole Finland";"Hela Finland";"2024-02-15 22:15:25.521853"
"2024";"1";"14484,52";"301";"301";"C07FB";"(C07FB) Beetasalpaajat ja kalsiumkanavan salpaajat";"(C07FB) Beta-receptorblockerare och kalciumkanalblockerare";"(C07FB) Beta blocking agent and calcium channel blockers";"99";"4";"Koko Suomi";"Whole Finland";"Hela Finland";"2024-02-15 22:15:25.521853"
"2024";"1";"265266,07";"31466";"31389";"C08CA";"(C08CA) Dihydropyridiinijohdokset";"(C08CA) Dihydropyridinderivat";"(C08CA) Dihydropyridine derivatives";"99";"4";"Koko Suomi";"Whole Finland";"Hela Finland";"2024-02-15 22:15:25.521853"
"2024";"1";"4724,47";"320";"320";"C08DA";"(C08DA) Fenyylialkyyliamiinijohdokset";"(C08DA) Fenylalkylaminderivat";"(C08DA) Phenylalkylamine derivatives";"99";"4";"Koko Suomi";"Whole Finland";"Hela Finland";"2024-02-15 22:15:25.521853"
"2024";"1";"10438,32";"331";"327";"C08DB";"(C08DB) Bentsotiatsepiinijohdokset";"(C08DB) Bensotiazepinderivat";"(C08DB) Benzothiazepine derivatives";"99";"4";"Koko Suomi";"Whole Finland";"Hela Finland";"2024-02-15 22:15:25.521853"
"2024";"1";"146244,96";"18146";"17981";"C09AA";"(C09AA) Ace:n estäjät";"(C09AA) Ace-hämmare";"(C09AA) Ace inhibitors, plain";"99";"4";"Koko Suomi";"Whole Finland";"Hela Finland";"2024-02-15 22:15:25.521853"
"2024";"1";"54081,70";"2161";"2161";"C09BA";"(C09BA) Ace:n estäjät ja diureetit";"(C09BA) Ace-hämmare och diuretika";"(C09BA) Ace inhibitors and diuretics";"99";"4";"Koko Suomi";"Whole Finland";"Hela Finland";"2024-02-15 22:15:25.521853"
"2024";"1";"17552,32";"594";"593";"C09BB";"(C09BB) Ace:n estäjät ja kalsiumkanavan salpaajat";"(C09BB) Ace-hämmare och kalciumkanalblockerare";"(C09BB) Ace inhibitors and calcium channel blockers";"99";"4";"Koko Suomi";"Whole Finland";"Hela Finland";"2024-02-15 22:15:25.521853"
"2024";"1";"6934,03";"165";"165";"C09BX";"(C09BX) Ace:n estäjät, muut yhdistelmävalmisteet";"(C09BX) Ace-hämmare, övriga kombinationer";"(C09BX) Ace inhibitors, other combinations";"99";"4";"Koko Suomi";"Whole Finland";"Hela Finland";"2024-02-15 22:15:25.521853"
"2024";"1";"309194,73";"37406";"37053";"C09CA";"(C09CA) Angiotensiini ii -reseptorin salpaajat";"(C09CA) Angiotensin ii-receptor blockerare (arb)";"(C09CA) Angiotensin ii receptor blockers (arbs), plain";"99";"4";"Koko Suomi";"Whole Finland";"Hela Finland";"2024-02-15 22:15:25.521853"
"2024";"1";"166096,36";"8793";"8790";"C09DA";"(C09DA) Angiotensiini ii -reseptorin salpaajat ja diureetit";"(C09DA) Angiotensin ii-receptor blockerare (arb) och diuretka";"(C09DA) Angiotensin ii receptor blockers (arbs) and diuretics";"99";"4";"Koko Suomi";"Whole Finland";"Hela Finland";"2024-02-15 22:15:25.521853"
"2024";"1";"16164,78";"1147";"1145";"C09DB";"(C09DB) Angiotensiini ii -reseptorin salpaajat ja kalsiumkanavan salpaajat";"(C09DB) Angiotensin ii-receptor blockerare (arb) och kalciumkanalblockerare";"(C09DB) Angiotensin ii receptor blockers (arbs) and calcium channel blockers";"99";"4";"Koko Suomi";"Whole Finland";"Hela Finland";"2024-02-15 22:15:25.521853"
"2024";"1";"55703,41";"788";"784";"C09DX";"(C09DX) Angiotensiini ii -reseptorin salpaajat, muut yhdistelmävalmisteet";"(C09DX) Angiotensin ii-receptor blockerare (arb), övriga kombinationer";"(C09DX) Angiotensin ii receptor blockers (arbs), other combinations";"99";"4";"Koko Suomi";"Whole Finland";"Hela Finland";"2024-02-15 22:15:25.521853"
"2024";"1";"449552,64";"60042";"59694";"C10AA";"(C10AA) Hmg-coa-reduktaasin estäjät";"(C10AA) Hmg-coa-reduktashämmare";"(C10AA) Hmg coa reductase inhibitors";"99";"4";"Koko Suomi";"Whole Finland";"Hela Finland";"2024-02-15 22:15:25.521853"
"2024";"1";"6469,29";"209";"209";"C10AB";"(C10AB) Fibraatit";"(C10AB) Fibrat";"(C10AB) Fibrates";"99";"4";"Koko Suomi";"Whole Finland";"Hela Finland";"2024-02-15 22:15:25.521853"
"2024";"1";"8577,24";"199";"199";"C10AC";"(C10AC) Sappihappoja sitovat lääkeaineet";"(C10AC) Gallsyror bindande medel";"(C10AC) Bile acid sequestrants";"99";"4";"Koko Suomi";"Whole Finland";"Hela Finland";"2024-02-15 22:15:25.521853"
"2024";"1";"157308,68";"7387";"7379";"C10AX";"(C10AX) Muut lipidejä muuntavat lääkeaineet";"(C10AX) Övriga lipidmodifierande medel";"(C10AX) Other lipid modifying agents";"99";"4";"Koko Suomi";"Whole Finland";"Hela Finland";"2024-02-15 22:15:25.521853"
"2024";"1";"2340,60";"117";"117";"C10BA";"(C10BA) Lipidejä muuntavien lääkeaineiden yhdistelmävalmisteet";"(C10BA) Kombinationer av lipidmodifierande medel";"(C10BA) Combinations of various lipid modifying agents";"99";"4";"Koko Suomi";"Whole Finland";"Hela Finland";"2024-02-15 22:15:25.521853"
"2024";"1";"2502,37";"49";"49";"C10BX";"(C10BX) Lipidejä muuntavien lääkeaineiden ja muiden lääkeaineiden yhdistelmävalmisteet";"(C10BX) Lipidmodifierande medel i kombination med andra medel";"(C10BX) Lipid modifying agents in combination with other drugs";"99";"4";"Koko Suomi";"Whole Finland";"Hela Finland";"2024-02-15 22:15:25.521853"
"2024";"1";"200,24";"16";"16";"D01AA";"(D01AA) Antibiootit";"(D01AA) Antibiotika";"(D01AA) Antibiotics";"99";"4";"Koko Suomi";"Whole Finland";"Hela Finland";"2024-02-15 22:15:25.521853"
"2024";"1";"5161,88";"446";"438";"D01AC";"(D01AC) Imidatsoli- ja triatsolijohdokset";"(D01AC) Imidazol- och triazolderivat";"(D01AC) Imidazole and triazole derivatives";"99";"4";"Koko Suomi";"Whole Finland";"Hela Finland";"2024-02-15 22:15:25.521853"
"2024";"1";"911,13";"86";"86";"D01AE";"(D01AE) Muut paikallisesti käytettävät sienitautilääkkeet";"(D01AE) Övriga antimykotika till utvärtes bruk";"(D01AE) Other antifungals for topical use";"99";"4";"Koko Suomi";"Whole Finland";"Hela Finland";"2024-02-15 22:15:25.521853"
"2024";"1";"23800,29";"744";"731";"D01BA";"(D01BA) Systeemisesti käytettävät sienitautilääkkeet";"(D01BA) Invärtes medel vid hudmykoser";"(D01BA) Antifungals for systemic use";"99";"4";"Koko Suomi";"Whole Finland";"Hela Finland";"2024-02-15 22:15:25.521853"
"2024";"1";"25570,51";"510";"496";"D05AX";"(D05AX) Muut ulkoisesti käytettävät psoriaasilääkkeet";"(D05AX) Övriga medel vid psoriasis till utvärtes bruk";"(D05AX) Other antipsoriatics for topical use";"99";"4";"Koko Suomi";"Whole Finland";"Hela Finland";"2024-02-15 22:15:25.521853"
"2024";"1";"6806,71";"144";"143";"D05BB";"(D05BB) Retinoidit";"(D05BB) Retinoider";"(D05BB) Retinoids for treatment of psoriasis";"99";"4";"Koko Suomi";"Whole Finland";"Hela Finland";"2024-02-15 22:15:25.521853"
"2024";"1";"9194,90";"127";"127";"D06BB";"(D06BB) Viruslääkkeet";"(D06BB) Virushämmande medel";"(D06BB) Antivirals";"99";"4";"Koko Suomi";"Whole Finland";"Hela Finland";"2024-02-15 22:15:25.521853"
"2024";"1";"3554,15";"240";"240";"D06BX";"(D06BX) Muut kemoterapia-aineet";"(D06BX) Övriga kemoterapeutika";"(D06BX) Other chemotherapeutics";"99";"4";"Koko Suomi";"Whole Finland";"Hela Finland";"2024-02-15 22:15:25.521853"
"2024";"1";"14198,26";"790";"786";"D07AA";"(D07AA) Miedot kortikosteroidit (ryhmä i)";"(D07AA) Milt verkande kortikosteroider (klass i)";"(D07AA) Corticosteroids, weak (group i)";"99";"4";"Koko Suomi";"Whole Finland";"Hela Finland";"2024-02-15 22:15:25.521853"
"2024";"1";"38373,92";"2134";"2104";"D07AB";"(D07AB) Keskivahvat kortikosteroidit (ryhmä ii)";"(D07AB) Medelstarkt verkande kortikosteroider (klass ii)";"(D07AB) Corticosteroids, moderately potent (group ii)";"99";"4";"Koko Suomi";"Whole Finland";"Hela Finland";"2024-02-15 22:15:25.521853"
"2024";"1";"59814,79";"3770";"3689";"D07AC";"(D07AC) Vahvat kortikosteroidit (ryhmä iii)";"(D07AC) Starkt verkande kortikosteroider (klass iii)";"(D07AC) Corticosteroids, potent (group iii)";"99";"4";"Koko Suomi";"Whole Finland";"Hela Finland";"2024-02-15 22:15:25.521853"
"2024";"1";"20635,11";"1220";"1197";"D07AD";"(D07AD) Erittäin vahvat kortikosteroidit (ryhmä iv)";"(D07AD) Extra starkt verkande kortikosteroider (klass iv)";"(D07AD) Corticosteroids, very potent (group iv)";"99";"4";"Koko Suomi";"Whole Finland";"Hela Finland";"2024-02-15 22:15:25.521853"
"2024";"1";"4513,09";"267";"267";"D07BA";"(D07BA) Mietojen kortikosteroidien ja antiseptien yhdistelmävalmisteet";"(D07BA) Milda kortikosteroider i kombination med antiseptika";"(D07BA) Corticosteroids, weak, combinations with antiseptics";"99";"4";"Koko Suomi";"Whole Finland";"Hela Finland";"2024-02-15 22:15:25.521853"
"2024";"1";"10084,19";"565";"564";"D07BB";"(D07BB) Keskivahvojen kortikosteroidien ja antiseptien yhdistelmävalmisteet";"(D07BB) Medelstarka kortikosteroider i kombination med antiseptika";"(D07BB) Corticosteroids, moderately potent, combinations with antiseptics";"99";"4";"Koko Suomi";"Whole Finland";"Hela Finland";"2024-02-15 22:15:25.521853"
"2024";"1";"11558,73";"528";"511";"D07XC";"(D07XC) Vahvoja kortikosteroideja sisältävät muut yhdistelmävalmisteet";"(D07XC) Starka kortikosteroider och andra medel";"(D07XC) Corticosteroids, potent, other combinations";"99";"4";"Koko Suomi";"Whole Finland";"Hela Finland";"2024-02-15 22:15:25.521853"
"2024";"1";"1343,53";"37";"37";"D09AB";"(D09AB) Sinkkisiteet";"(D09AB) Zinkbandage";"(D09AB) Zinc bandages";"99";"4";"Koko Suomi";"Whole Finland";"Hela Finland";"2024-02-15 22:15:25.521853"
"2024";"1";"2920,91";"187";"186";"D10AX";"(D10AX) Muut ulkoisesti käytettävät aknelääkkeet";"(D10AX) Övriga utvärtes medel mot akne";"(D10AX) Other anti-acne preparations for topical use";"99";"4";"Koko Suomi";"Whole Finland";"Hela Finland";"2024-02-15 22:15:25.521853"
"2024";"1";"35853,47";"741";"725";"D10BA";"(D10BA) Retinoidit";"(D10BA) Retinoider";"(D10BA) Retinoids for treatment of acne";"99";"4";"Koko Suomi";"Whole Finland";"Hela Finland";"2024-02-15 22:15:25.521853"
"2024";"1";"197153,59";"292";"283";"D11AH";"(D11AH) Ihottumalääkkeet, lukuun ottamatta kortikosteroideja";"(D11AH) Medel vid eksem, exkl. kortikosteroider";"(D11AH) Agents for dermatitis, excluding corticosteroids";"99";"4";"Koko Suomi";"Whole Finland";"Hela Finland";"2024-02-15 22:15:25.521853"
"2024";"1";"18836,19";"123";"123";"G02BA";"(G02BA) Kohdunsisäiset ehkäisimet";"(G02BA) Intrauterina preventivmedel";"(G02BA) Intrauterine contraceptives";"99";"4";"Koko Suomi";"Whole Finland";"Hela Finland";"2024-02-15 22:15:25.521853"
"2024";"1";"641,69";"11";"11";"G02CB";"(G02CB) Prolaktiininestäjät";"(G02CB) Prolaktinhämmare";"(G02CB) Prolactine inhibitors";"99";"4";"Koko Suomi";"Whole Finland";"Hela Finland";"2024-02-15 22:15:25.521853"
"2024";"1";"131464,99";"1508";"1492";"G03BA";"(G03BA) 3-oksiandrosteeni-(4)-johdokset";"(G03BA) 3-oxandrosten-(4)-derivat";"(G03BA) 3-oxoandrosten (4) derivatives";"99";"4";"Koko Suomi";"Whole Finland";"Hela Finland";"2024-02-15 22:15:25.521853"
"2024";"1";"258671,78";"15460";"15087";"G03CA";"(G03CA) Luonnolliset ja puolisynteettiset estrogeenit";"(G03CA) Naturliga och halvsyntetiska estrogener";"(G03CA) Natural and semisynthetic estrogens, plain";"99";"4";"Koko Suomi";"Whole Finland";"Hela Finland";"2024-02-15 22:15:25.521853"
"2024";"1";"4879,16";"132";"132";"G03CX";"(G03CX) Muut estrogeenit";"(G03CX) Övriga estrogener";"(G03CX) Other estrogens";"99";"4";"Koko Suomi";"Whole Finland";"Hela Finland";"2024-02-15 22:15:25.521853"
"2024";"1";"1879,35";"130";"130";"G03DA";"(G03DA) Pregneeni-(4)-johdokset";"(G03DA) Pregnen-(4)-derivat";"(G03DA) Pregnen (4) derivatives";"99";"4";"Koko Suomi";"Whole Finland";"Hela Finland";"2024-02-15 22:15:25.521853"
"2024";"1";"6426,21";"97";"97";"G03DB";"(G03DB) Pregnadieenijohdokset";"(G03DB) Pregnadienderivat";"(G03DB) Pregnadien derivatives";"99";"4";"Koko Suomi";"Whole Finland";"Hela Finland";"2024-02-15 22:15:25.521853"
"2024";"1";"2242,92";"168";"168";"G03DC";"(G03DC) Estreenijohdokset";"(G03DC) Estrenderivat";"(G03DC) Estren derivatives";"99";"4";"Koko Suomi";"Whole Finland";"Hela Finland";"2024-02-15 22:15:25.521853"
"2024";"1";"88573,47";"2958";"2946";"G03FA";"(G03FA) Progestageenit ja estrogeenit, yhdistelmävalmisteet";"(G03FA) Progestogener i kombination med estrogener";"(G03FA) Progestogens and estrogens, combinations";"99";"4";"Koko Suomi";"Whole Finland";"Hela Finland";"2024-02-15 22:15:25.521853"
"2024";"1";"19970,96";"771";"770";"G03FB";"(G03FB) Progestageenit ja estrogeenit, sekventiaalivalmisteet";"(G03FB) Progestogener i kombination med estrogener, sekvenspreparat";"(G03FB) Progestogens and estrogens, sequential preparations";"99";"4";"Koko Suomi";"Whole Finland";"Hela Finland";"2024-02-15 22:15:25.521853"
"2024";"1";"61906,32";"182";"156";"G03GA";"(G03GA) Gonadotropiinit";"(G03GA) Gonadotropiner";"(G03GA) Gonadotrophins";"99";"4";"Koko Suomi";"Whole Finland";"Hela Finland";"2024-02-15 22:15:25.521853"
"2024";"1";"632,40";"13";"13";"G03HA";"(G03HA) Antiandrogeenit";"(G03HA) Antiandrogener";"(G03HA) Antiandrogens, plain preparations";"99";"4";"Koko Suomi";"Whole Finland";"Hela Finland";"2024-02-15 22:15:25.521853"
"2024";"1";"7771,37";"405";"405";"G03HB";"(G03HB) Antiandrogeenit ja estrogeenit";"(G03HB) Antiandrogener och estrogener";"(G03HB) Antiandrogens and estrogens";"99";"4";"Koko Suomi";"Whole Finland";"Hela Finland";"2024-02-15 22:15:25.521853"
"2024";"1";"209111,03";"4184";"4141";"G04BD";"(G04BD) Tihentyneen virtsaamistarpeen ja inkontinenssin hoitoon tarkoitetut lääkkeet";"(G04BD) Läkemedel för frekvent urinering och inkontinens";"(G04BD) Drugs for urinary frequency and incontinence";"99";"4";"Koko Suomi";"Whole Finland";"Hela Finland";"2024-02-15 22:15:25.521853"
"2024";"1";"10597,77";"126";"124";"G04BE";"(G04BE) Erektiohäiriöiden hoitoon tarkoitetut lääkkeet";"(G04BE) Medel vid erektil dysfunktion";"(G04BE) Drugs used in erectile dysfunction";"99";"4";"Koko Suomi";"Whole Finland";"Hela Finland";"2024-02-15 22:15:25.521853"
"2024";"1";"361150,59";"13974";"13936";"G04CA";"(G04CA) Adrenergisiä alfareseptoreita salpaavat lääkeaineet";"(G04CA) Alfa-1-receptorblockerande medel";"(G04CA) Alpha-adrenoreceptor antagonists";"99";"4";"Koko Suomi";"Whole Finland";"Hela Finland";"2024-02-15 22:15:25.521853"
"2024";"1";"120359,61";"4931";"4927";"G04CB";"(G04CB) Testosteroni-5-alfareduktaasin estäjät";"(G04CB) Testosteron-5-alfa-reduktas hämmare";"(G04CB) Testosterone-5-alpha reductase inhibitors";"99";"4";"Koko Suomi";"Whole Finland";"Hela Finland";"2024-02-15 22:15:25.521853"
"2024";"1";"135414,84";"142";"142";"H01AC";"(H01AC) Somatropiini ja somatropiiniagonistit";"(H01AC) Somatropin och somatropinagonister";"(H01AC) Somatropin and somatropin agonists";"99";"4";"Koko Suomi";"Whole Finland";"Hela Finland";"2024-02-15 22:15:25.521853"
"2024";"1";"22032,46";"243";"239";"H01BA";"(H01BA) Vasopressiini ja sen kaltaiset yhdisteet";"(H01BA) Vasopressin och liknande medel";"(H01BA) Vasopressin and analogues";"99";"4";"Koko Suomi";"Whole Finland";"Hela Finland";"2024-02-15 22:15:25.521853"
"2024";"1";"5409,22";"34";"34";"H01CA";"(H01CA) Gonadotropiinia vapauttavat hormonit";"(H01CA) Gonadotropinfrisättande hormoner";"(H01CA) Gonadotrophin-releasing hormones";"99";"4";"Koko Suomi";"Whole Finland";"Hela Finland";"2024-02-15 22:15:25.521853"
"2024";"1";"100554,50";"122";"122";"H01CB";"(H01CB) Somatostatiini ja sen analogit";"(H01CB) Somatostatin och analoger";"(H01CB) Somatostatin and analogues";"99";"4";"Koko Suomi";"Whole Finland";"Hela Finland";"2024-02-15 22:15:25.521853"
"2024";"1";"8497,04";"81";"76";"H01CC";"(H01CC) Gonadotropiinia vapauttavien hormonien estäjät";"(H01CC) Lhrh-antagonister";"(H01CC) Anti gonadotropin releasing hormones";"99";"4";"Koko Suomi";"Whole Finland";"Hela Finland";"2024-02-15 22:15:25.521853"
"2024";"1";"1866,11";"88";"88";"H02AA";"(H02AA) Mineralokortikoidit";"(H02AA) Mineralkortikoider";"(H02AA) Mineralocorticoids";"99";"4";"Koko Suomi";"Whole Finland";"Hela Finland";"2024-02-15 22:15:25.521853"
"2024";"1";"61212,87";"3655";"3630";"H02AB";"(H02AB) Glukokortikoidit";"(H02AB) Glukokortikoider";"(H02AB) Glucocorticoids";"99";"4";"Koko Suomi";"Whole Finland";"Hela Finland";"2024-02-15 22:15:25.521853"
"2024";"1";"282,01";"15";"15";"H02BX";"(H02BX) Systeemisesti käytettävät kortikosteroideja sisältävät yhdistelmävalmisteet";"(H02BX) Kortikosteroider för systemiskt bruk, kombinationer";"(H02BX) Corticosteroids for systemic use, combinations";"99";"4";"Koko Suomi";"Whole Finland";"Hela Finland";"2024-02-15 22:15:25.521853"
"2024";"1";"175438,76";"25692";"22480";"H03AA";"(H03AA) Kilpirauhashormonit";"(H03AA) Tyreoideahormoner";"(H03AA) Thyroid hormones";"99";"4";"Koko Suomi";"Whole Finland";"Hela Finland";"2024-02-15 22:15:25.521853"
"2024";"1";"13714,77";"480";"480";"H03BB";"(H03BB) Rikkiä sisältävät imidatsolijohdokset";"(H03BB) Svavelhaltiga imidazolderivat";"(H03BB) Sulphur-containing imidazole derivatives";"99";"4";"Koko Suomi";"Whole Finland";"Hela Finland";"2024-02-15 22:15:25.521853"
"2024";"1";"933,63";"32";"32";"H04AA";"(H04AA) Glykogenolyyttiset hormonit";"(H04AA) Glukogenolytiska hormoner";"(H04AA) Glycogenolytic hormones";"99";"4";"Koko Suomi";"Whole Finland";"Hela Finland";"2024-02-15 22:15:25.521853"
"2024";"1";"8606,31";"149";"147";"H05BX";"(H05BX) Muut lisäkilpirauhasen toimintaa estävät lääkeaineet";"(H05BX) Övriga antiparatyreoida medel";"(H05BX) Other anti-parathyroid agents";"99";"4";"Koko Suomi";"Whole Finland";"Hela Finland";"2024-02-15 22:15:25.521853"
"2024";"1";"42365,66";"3770";"3749";"J01AA";"(J01AA) Tetrasykliinit";"(J01AA) Tetracykliner";"(J01AA) Tetracyclines";"99";"4";"Koko Suomi";"Whole Finland";"Hela Finland";"2024-02-15 22:15:25.521853"
"2024";"1";"180407,63";"11442";"11245";"J01CA";"(J01CA) Laajaspektriset penisilliinit";"(J01CA) Bredspektrumpenicilliner";"(J01CA) Penicillins with extended spectrum";"99";"4";"Koko Suomi";"Whole Finland";"Hela Finland";"2024-02-15 22:15:25.521853"
"2024";"1";"15094,18";"294";"293";"J01CE";"(J01CE) Beetalaktamaasiherkät penisilliinit";"(J01CE) Penicillinaskänsliga penicilliner";"(J01CE) Beta-lactamase sensitive penicillins";"99";"4";"Koko Suomi";"Whole Finland";"Hela Finland";"2024-02-15 22:15:25.521853"
"2024";"1";"21293,56";"583";"572";"J01CF";"(J01CF) Beetalaktamaasiresistentit penisilliinit";"(J01CF) Penicillinasstabila penicilliner";"(J01CF) Beta-lactamase resistant penicillins";"99";"4";"Koko Suomi";"Whole Finland";"Hela Finland";"2024-02-15 22:15:25.521853"
"2024";"1";"70662,55";"3423";"3308";"J01CR";"(J01CR) Penisilliinien yhdistelmävalmisteet, myös beetalaktamaasin estäjät";"(J01CR) Penicillinkombinationer, också betalaktamashämmare";"(J01CR) Combinations of penicillins, incl. beta-lactamase inhibitors";"99";"4";"Koko Suomi";"Whole Finland";"Hela Finland";"2024-02-15 22:15:25.521853"
"2024";"1";"94142,26";"5998";"5900";"J01DB";"(J01DB) Ensimmäisen sukupolven kefalosporiinit";"(J01DB) Första generationens cefalosporiner";"(J01DB) First-generation cephalosporins";"99";"4";"Koko Suomi";"Whole Finland";"Hela Finland";"2024-02-15 22:15:25.521853"
"2024";"1";"12387,42";"1604";"1596";"J01EA";"(J01EA) Trimetopriimi ja johdokset";"(J01EA) Trimetoprim och derivat";"(J01EA) Trimethoprim and derivatives";"99";"4";"Koko Suomi";"Whole Finland";"Hela Finland";"2024-02-15 22:15:25.521853"
"2024";"1";"5989,05";"295";"292";"J01EE";"(J01EE) Sulfonamidien ja trimetopriimin yhdistelmävalmisteet, myös johdokset";"(J01EE) Sulfonamider i kombination med trimetoprim, även derivat";"(J01EE) Combinations of sulfonamides and trimethoprim, incl. derivatives";"99";"4";"Koko Suomi";"Whole Finland";"Hela Finland";"2024-02-15 22:15:25.521853"
"2024";"1";"26126,36";"1497";"1473";"J01FA";"(J01FA) Makrolidit";"(J01FA) Makrolider";"(J01FA) Macrolides";"99";"4";"Koko Suomi";"Whole Finland";"Hela Finland";"2024-02-15 22:15:25.521853"
"2024";"1";"9446,05";"495";"472";"J01FF";"(J01FF) Linkosamidit";"(J01FF) Linkosamider";"(J01FF) Lincosamides";"99";"4";"Koko Suomi";"Whole Finland";"Hela Finland";"2024-02-15 22:15:25.521853"
"2024";"1";"29295,21";"1252";"1207";"J01MA";"(J01MA) Fluorokinolonit";"(J01MA) Fluorokinoloner";"(J01MA) Fluoroquinolones";"99";"4";"Koko Suomi";"Whole Finland";"Hela Finland";"2024-02-15 22:15:25.521853"
"2024";"1";"1153,02";"13";"13";"J01XX";"(J01XX) Muut bakteerilääkkeet";"(J01XX) Övriga antibakteriella medel";"(J01XX) Other antibacterials";"99";"4";"Koko Suomi";"Whole Finland";"Hela Finland";"2024-02-15 22:15:25.521853"
"2024";"1";"35409,56";"995";"980";"J02AC";"(J02AC) Triatsoli- ja tetratsolijohdokset";"(J02AC) Triazol- och tetrazolderivat";"(J02AC) Triazole and tetrazole derivatives";"99";"4";"Koko Suomi";"Whole Finland";"Hela Finland";"2024-02-15 22:15:25.521853"
"2024";"1";"1799,00";"18";"18";"J04AB";"(J04AB) Antibiootit";"(J04AB) Antibiotika";"(J04AB) Antibiotics";"99";"4";"Koko Suomi";"Whole Finland";"Hela Finland";"2024-02-15 22:15:25.521853"
"2024";"1";"1192,11";"21";"21";"J04BA";"(J04BA) Lepralääkkeet";"(J04BA) Medel mot lepra";"(J04BA) Drugs for treatment of lepra";"99";"4";"Koko Suomi";"Whole Finland";"Hela Finland";"2024-02-15 22:15:25.521853"
"2024";"1";"130104,13";"3004";"2971";"J05AB";"(J05AB) Nukleosidit ja nukleotidit lukuun ottamatta käänteiskopioijan estäjiä";"(J05AB) Nukleosider och nukleotider exkl. omvänd-transkriptas-hämmare";"(J05AB) Nucleosides and nucleotides excl. reverse transcriptase inhibitors";"99";"4";"Koko Suomi";"Whole Finland";"Hela Finland";"2024-02-15 22:15:25.521853"
"2024";"1";"220751,62";"102";"66";"J06BA";"(J06BA) Ihmisen normaali immunoglobuliini";"(J06BA) Humant, normalt immunglobulin";"(J06BA) Immunoglobulins, normal human";"99";"4";"Koko Suomi";"Whole Finland";"Hela Finland";"2024-02-15 22:15:25.521853"
"2024";"1";"18642,42";"45";"33";"L01AX";"(L01AX) Muut alkyloivat aineet";"(L01AX) Övriga alkylerande medel";"(L01AX) Other alkylating agents";"99";"4";"Koko Suomi";"Whole Finland";"Hela Finland";"2024-02-15 22:15:25.521853"
"2024";"1";"8327,98";"189";"189";"L01BB";"(L01BB) Puriinianalogit";"(L01BB) Purinanaloger";"(L01BB) Purine analogues";"99";"4";"Koko Suomi";"Whole Finland";"Hela Finland";"2024-02-15 22:15:25.521853"
"2024";"1";"56645,52";"238";"232";"L01BC";"(L01BC) Pyrimidiinianalogit";"(L01BC) Pyrimidinanaloger";"(L01BC) Pyrimidine analogues";"99";"4";"Koko Suomi";"Whole Finland";"Hela Finland";"2024-02-15 22:15:25.521853"
"2024";"1";"6607,38";"25";"22";"L01CA";"(L01CA) Vinka-alkaloidit ja analogit";"(L01CA) Vinca-alkaloider och analoger";"(L01CA) Vinca alkaloids and analogues";"99";"4";"Koko Suomi";"Whole Finland";"Hela Finland";"2024-02-15 22:15:25.521853"
